568511662,  https://youtu.be/xNtir1XGda0, 2023-04-26 21:45:28, type_link: user_link
43524630,  https://youtu.be/IuA-9ULCv5s, 2023-04-26 21:45:38, type_link: user_link
956955911,  https://youtu.be/6w5jTkaSvd8, 2023-04-26 21:46:15, type_link: user_link
246577930,  https://youtu.be/XWq1hK6XtjU, 2023-04-26 21:46:58, type_link: random_link
917318792,  https://youtu.be/V2T5Ecc16mo, 2023-04-26 21:49:04, type_link: user_link
43524630,  https://youtube.com/watch?v=udGPDz2s3Eg&feature=shares, 2023-04-26 21:50:19, type_link: random_link
569823451,  https://youtu.be/8xUQNbM1hVQ, 2023-04-26 21:54:15, type_link: user_link
1622817526,  https://youtu.be/Q5N8tnYzal4, 2023-04-26 21:54:19, type_link: user_link
1622817526, https://youtu.be/Q5N8tnYzal4, 2023-04-26 21:54:20, accepted, type_link: user_link
400971250,  https://youtu.be/nfuMlPYbb9A, 2023-04-26 21:56:04, type_link: user_link
956955911,  https://youtu.be/G3IEOueOCO0, 2023-04-26 21:56:24, type_link: user_link
917318792,  https://youtu.be/NxilU56kPu0, 2023-04-26 21:57:09, type_link: random_link
5762417922,  https://youtu.be/YVeMciGpoG8, 2023-04-26 22:00:26, type_link: random_link
5762417922,  https://youtu.be/5CPHilaBwAg, 2023-04-26 22:03:43, type_link: random_link
208361769,  https://youtu.be/jNfT49-cZE8, 2023-04-26 22:04:14, type_link: user_link
1111877819,  https://youtu.be/3MzEbJHnmJk, 2023-04-26 22:13:30, type_link: user_link
568511662,  https://youtu.be/p2wrWFmYf1g, 2023-04-26 22:15:41, type_link: user_link
6025193051,  https://m.youtube.com/watch?v=UTlBtVWPg28&pp=ygUYQWRlbGUgZWFzeSBvbiBtZSBrYXJhb2tl, 2023-04-26 22:15:50, type_link: user_link
5762417922,  https://youtu.be/GO7T7vaW7L4, 2023-04-26 22:16:54, type_link: random_link
5762417922,  https://xminus.me/track/270067/creep, 2023-04-26 22:17:23, type_link: random_link
134566371,  https://youtu.be/bOpgPq9Zduc, 2023-04-26 22:17:24, type_link: user_link
6025193051,  https://m.youtube.com/watch?v=DhWJXq7PDd4#bottom-sheet, 2023-04-26 22:19:30, type_link: user_link
5762417922,  https://youtu.be/a3vO3thiYV4, 2023-04-26 22:19:41, type_link: random_link
43524630,  https://youtu.be/4giwDeT59AA, 2023-04-26 22:20:24, type_link: random_link
625885058,  https://youtu.be/1aFtLFzKb14, 2023-04-26 22:21:15, type_link: user_link
5394890891,  https://youtu.be/XTTyBLD2PXo, 2023-04-26 22:21:38, type_link: user_link
246577930,  https://youtu.be/MCb6kJXj6jY, 2023-04-26 22:22:25, type_link: random_link
246577930,  https://youtu.be/lB6BS-yL9yU, 2023-04-26 22:22:57, type_link: random_link
246577930,  https://youtube.com/watch?v=g1VieuuVSow&feature=shares, 2023-04-26 22:23:46, type_link: random_link
6025193051,  https://m.youtube.com/watch?v=7aIreXQywmw&pp=ygUXU2lhIHVuc3RvcHBhYmxlIGthcmFva2U%3D, 2023-04-26 22:24:57, type_link: user_link
593437728,  https://youtu.be/N_ff1ABGB5s, 2023-04-26 22:26:32, type_link: user_link
208361769,  https://youtu.be/EkJ2NL6xpcc, 2023-04-26 22:28:17, type_link: user_link
392115841,  https://youtu.be/Bz37T5rXs5Y, 2023-04-26 22:29:26, type_link: user_link
134566371,  https://www.youtube.com/watch?v=NvgR7xpJWd4, 2023-04-26 22:36:15, type_link: user_link
6075236906,  https://youtu.be/3y5BQJJlSBQ, 2023-04-26 22:41:00, type_link: user_link
6075236906, https://youtu.be/3y5BQJJlSBQ, 2023-04-26 22:41:00, accepted, type_link: user_link
1622817526,  https://youtu.be/rah3sMFrjOA, 2023-04-26 22:41:24, type_link: user_link
58794717,  https://youtu.be/RDVjxwsbFUQ, 2023-04-26 22:42:41, type_link: random_link
674997191,  https://youtu.be/EmybBc9v0qk, 2023-04-26 22:42:53, type_link: random_link
568511662,  https://youtu.be/qaWxDssHOaM, 2023-04-26 22:46:25, type_link: user_link
378581429,  https://youtu.be/6S1ho7B-ui0, 2023-04-26 22:47:16, type_link: user_link
625885058,  https://youtu.be/m8CEEkqQiiY, 2023-04-26 22:49:24, type_link: user_link
378581429,  https://youtu.be/VgKyl4sXncM, 2023-04-26 22:49:55, type_link: user_link
568511662,  https://youtu.be/M8XXsxO5PzQ, 2023-04-26 22:50:38, type_link: user_link
48856678,  https://youtu.be/hlMV8_GC_Uo, 2023-04-26 22:51:30, type_link: user_link
392115841,  https://youtu.be/TXenLQdECkM, 2023-04-26 22:52:42, type_link: user_link
917318792,  https://youtu.be/0qVxEO3qCaI, 2023-04-26 23:08:30, type_link: random_link
593437728, https://youtu.be/N_ff1ABGB5s, 2023-04-26 22:26:33, accepted, type_link: user_link
58794717,  https://youtu.be/RZVLcbLq2XQ, 2023-04-26 23:13:49, type_link: random_link
593437728,  https://youtu.be/kojgeLd1ivA, 2023-04-26 23:13:53, type_link: user_link
674997191,  https://youtu.be/uacR-ljQ69U, 2023-04-26 23:20:52, type_link: random_link
40564040,  https://youtu.be/5DPvFp6jN1M, 2023-04-26 23:50:28, type_link: user_link
568511662,  https://youtu.be/p2wrWFmYf1g, 2023-04-27 00:05:37, type_link: user_link
48856678,  https://youtu.be/4giwDeT59AA, 2023-04-27 00:47:21, type_link: user_link
392115841,  https://youtu.be/DvEXv4Shx7s, 2023-04-27 01:04:32, type_link: user_link
6075236906,  https://youtu.be/M9T43nB58NY, 2023-04-27 01:11:15, type_link: user_link
392115841,  https://youtu.be/s1dBB8QNU4E, 2023-04-27 01:18:37, type_link: user_link
392115841,  https://youtu.be/hTCBogFlT6c, 2023-04-27 01:27:51, type_link: user_link
392115841,  https://youtu.be/5mwl3KGLiJY, 2023-04-27 02:01:25, type_link: user_link
